placa,data,km
PHV2Z61,2025-12-30,233352.3
PHV2Z61,2026-01-04,234466.2
PHV2Z61,2026-01-09,235208.5
PHV2Z61,2026-01-11,235451.9
PHV2Z61,2026-01-16,236776.2
PHV2Z61,2026-01-23,238790.9
PHV2Z61,2026-01-28,239333.8
PHV2Z61,2026-01-31,240148.9
PHV2Z61,2026-02-12,243169.6
PHV2Z61,2026-02-14,243436.6
PHV2Z61,2026-02-24,246152.7
PHV2Z61,2026-02-27,246618.1
PHV2Z61,2026-03-02,247411.8
PHV2Z61,2026-03-07,248525.8
PHV2Z61,2026-03-12,249721.5
PHV2Z61,2026-03-25,252331.8
PHV2Z61,2026-04-26,259912.5
PHV2Z61,2026-05-20,266116.0
PHV2Z61,2026-05-22,266448.3
PHV2Z61,2026-05-31,268259.3
PUU4X93,2024-01-02,146529.1
PUU4X93,2024-01-13,147064.5
PUU4X93,2024-01-16,147268.7
PUU4X93,2024-01-19,147498.4
PUU4X93,2024-01-27,147659.4
PUU4X93,2024-01-31,147873.3
PUU4X93,2024-02-03,148023.5
PUU4X93,2024-02-06,148166.7
PUU4X93,2024-02-15,148660.6
PUU4X93,2024-02-28,149461.5
PUU4X93,2024-03-07,149862.5
PUU4X93,2024-03-10,150020.8
PUU4X93,2024-03-17,150430.5
PUU4X93,2024-03-24,150766.6
PUU4X93,2024-03-25,150843.3
PUU4X93,2024-04-11,151926.5
PUU4X93,2024-04-13,152094.7
PUU4X93,2024-04-14,152138.5
PUU4X93,2024-04-19,152417.5
PUU4X93,2024-05-03,153188.7
PUU4X93,2024-05-04,153183.4
PUU4X93,2024-05-31,154946.9
PUU4X93,2024-06-06,155234.7
PUU4X93,2024-06-16,155895.6
PUU4X93,2024-06-22,156170.1
PUU4X93,2024-06-23,156235.2
PUU4X93,2024-06-25,156300.9
PUU4X93,2024-06-27,156459.5
PUU4X93,2024-07-16,157320.9
PUU4X93,2024-07-17,157389.4
PUU4X93,2024-07-18,157460.3
PUU4X93,2024-07-20,157598.3
PUU4X93,2024-07-28,158137.9
PUU4X93,2024-07-31,158260.5
PUU4X93,2024-08-02,158317.7
PUU4X93,2024-08-13,158847.0
PUU4X93,2024-08-15,158916.1
PUU4X93,2024-08-17,159055.9
PUU4X93,2024-08-20,159269.4
PUU4X93,2024-09-01,160019.3
PUU4X93,2024-09-05,160129.1
PUU4X93,2024-09-09,160300.6
PUU4X93,2024-09-17,160513.4
PUU4X93,2024-09-23,160911.5
PUU4X93,2024-09-24,160972.8
PUU4X93,2024-09-26,161119.5
PUU4X93,2024-10-02,161490.5
PUU4X93,2024-10-12,162127.3
PUU4X93,2024-10-18,162533.0
PUU4X93,2024-10-19,162597.2
PUU4X93,2024-11-01,163364.0
PUU4X93,2024-11-03,163360.3
PUU4X93,2024-11-05,163420.6
PUU4X93,2024-11-10,163754.8
PUU4X93,2024-11-21,164290.5
PUU4X93,2024-11-25,164476.4
PUU4X93,2024-12-01,164862.0
PUU4X93,2024-12-06,165228.8
PUU4X93,2024-12-14,165660.1
PUU4X93,2025-01-02,166924.1
PUU4X93,2025-01-04,167028.1
PUU4X93,2025-01-08,167309.1
PUU4X93,2025-01-18,167955.0
PUU4X93,2025-01-24,168212.3
PUU4X93,2025-02-12,169401.3
PUU4X93,2025-03-11,170659.0
PUU4X93,2025-03-17,170834.1
PUU4X93,2025-03-23,171255.3
PUU4X93,2025-03-24,171312.3
PUU4X93,2025-03-26,171456.5
PUU4X93,2025-04-04,172088.5
PUU4X93,2025-04-19,172859.5
PUU4X93,2025-05-02,173507.0
PUU4X93,2025-05-03,173585.2
PUU4X93,2025-05-20,174454.0
PUU4X93,2025-05-31,175224.2
PUU4X93,2025-06-02,175293.0
PUU4X93,2025-06-09,175742.4
PUU4X93,2025-06-29,176469.8
PUU4X93,2025-07-05,176865.9
PUU4X93,2025-07-12,177311.4
PUU4X93,2025-07-13,177377.8
PUU4X93,2025-08-03,178446.2
PUU4X93,2025-08-22,179479.5
PUU4X93,2025-08-28,179906.5
PUU4X93,2025-09-01,180129.8
PUU4X93,2025-09-03,180274.3
PUU4X93,2025-09-05,180410.7
PUU4X93,2025-09-09,180729.4
PUU4X93,2025-09-10,180729.9
PUU4X93,2025-09-27,181631.3
PUU4X93,2025-09-29,181782.2
PUU4X93,2025-10-03,181968.7
PUU4X93,2025-10-05,182119.0
PUU4X93,2025-10-06,182150.5
PUU4X93,2025-10-24,183227.5
PUU4X93,2025-11-02,183844.3
PUU4X93,2025-11-09,184333.2
PUU4X93,2025-11-11,184469.3
PUU4X93,2025-11-15,184759.1
PUU4X93,2025-11-20,185083.1
PUU4X93,2025-11-23,185247.4
PUU4X93,2025-11-26,185433.9
PUU4X93,2025-12-07,186021.8
PUU4X93,2025-12-10,186166.4
PUU4X93,2025-12-18,186666.2
PUU4X93,2025-12-19,186672.1
PUU4X93,2025-12-20,186673.2
PUU4X93,2025-12-24,186948.9
PUU4X93,2026-01-01,187339.3
PUU4X93,2026-01-07,187595.0
PUU4X93,2026-01-26,188549.1
PUU4X93,2026-02-03,189080.3
PUU4X93,2026-02-12,189438.0
PUU4X93,2026-02-24,190098.4
PUU4X93,2026-02-28,190372.2
PUU4X93,2026-03-03,190530.7
PUU4X93,2026-03-05,190686.9
PUU4X93,2026-03-16,191459.3
PUU4X93,2026-04-02,192290.7
PUU4X93,2026-04-06,192486.7
PUU4X93,2026-04-14,192865.6
PUU4X93,2026-04-27,193598.4
PUU4X93,2026-05-04,193885.6
PUU4X93,2026-05-08,194146.4
PUU4X93,2026-05-10,194306.7
PUU4X93,2026-05-18,194815.4
PUU4X93,2026-05-20,194905.3
PUU4X93,2026-05-24,195109.5
PZT0T38,2024-01-06,144950.8
PZT0T38,2024-01-19,146136.3
PZT0T38,2024-01-25,146627.1
PZT0T38,2024-01-28,147046.2
PZT0T38,2024-02-04,147872.9
PZT0T38,2024-02-24,150478.6
PZT0T38,2024-02-29,151184.8
PZT0T38,2024-03-04,151701.5
PZT0T38,2024-03-25,154265.9
PZT0T38,2024-03-28,154614.9
PZT0T38,2024-04-21,157421.8
PZT0T38,2024-04-23,157540.8
PZT0T38,2024-05-09,159444.4
PZT0T38,2024-05-18,160720.6
PZT0T38,2024-05-29,162116.9
PZT0T38,2024-05-30,162273.2
PZT0T38,2024-06-07,163089.2
PZT0T38,2024-06-14,164041.1
PZT0T38,2024-06-29,166046.4
PZT0T38,2024-06-30,166035.1
PZT0T38,2024-07-04,166575.4
PZT0T38,2024-07-08,166957.0
PZT0T38,2024-07-11,167316.2
PZT0T38,2024-07-20,168261.3
PZT0T38,2024-08-02,169917.3
PZT0T38,2024-08-14,171284.7
PZT0T38,2024-08-18,171816.4
PZT0T38,2024-08-21,172222.2
PZT0T38,2024-08-24,172676.6
PZT0T38,2024-08-25,172814.6
PZT0T38,2024-09-10,174622.8
PZT0T38,2024-09-11,174759.6
PZT0T38,2024-09-22,176155.7
PZT0T38,2024-09-23,176332.6
PZT0T38,2024-09-27,176838.1
PZT0T38,2024-09-29,177118.6
PZT0T38,2024-10-01,177252.6
PZT0T38,2024-10-05,177710.4
PZT0T38,2024-10-16,178853.2
PZT0T38,2024-10-17,178950.8
PZT0T38,2024-10-19,179219.2
PZT0T38,2024-10-26,180149.7
PZT0T38,2024-11-03,181263.5
PZT0T38,2024-12-10,185246.9
PZT0T38,2024-12-15,185970.2
PZT0T38,2024-12-26,187478.1
PZT0T38,2024-12-29,187873.2
PZT0T38,2025-01-04,188645.0
PZT0T38,2025-01-05,188782.2
PZT0T38,2025-01-09,189291.4
PZT0T38,2025-01-10,189408.1
PZT0T38,2025-01-21,190709.7
PZT0T38,2025-02-01,192181.8
PZT0T38,2025-02-09,193154.0
PZT0T38,2025-02-14,193874.7
PZT0T38,2025-02-19,194450.7
PZT0T38,2025-02-23,194994.7
PZT0T38,2025-02-28,195535.8
PZT0T38,2025-03-02,195741.4
PZT0T38,2025-03-28,198895.3
PZT0T38,2025-04-14,201026.8
PZT0T38,2025-04-18,201272.7
PZT0T38,2025-04-28,202441.0
PZT0T38,2025-04-30,202609.6
PZT0T38,2025-05-09,203825.7
PZT0T38,2025-05-19,205239.0
PZT0T38,2025-06-11,208151.2
PZT0T38,2025-06-21,209285.6
PZT0T38,2025-07-24,213129.6
PZT0T38,2025-07-25,213293.3
PZT0T38,2025-07-26,213422.2
PZT0T38,2025-07-28,213593.3
PZT0T38,2025-07-30,213756.2
PZT0T38,2025-08-01,214054.5
PZT0T38,2025-08-07,214669.4
PZT0T38,2025-08-08,214795.6
PZT0T38,2025-08-16,215680.0
PZT0T38,2025-08-23,216641.1
PZT0T38,2025-08-26,216995.7
PZT0T38,2025-08-27,217172.7
PZT0T38,2025-08-28,217288.5
PZT0T38,2025-08-29,217295.4
PZT0T38,2025-08-31,217447.8
PZT0T38,2025-09-13,219039.4
PZT0T38,2025-09-22,220302.6
PZT0T38,2025-09-25,220778.0
PZT0T38,2025-09-30,221387.5
PZT0T38,2025-10-12,222850.9
PZT0T38,2025-10-22,224096.1
PZT0T38,2025-10-23,224187.2
PZT0T38,2025-10-25,224321.4
PZT0T38,2025-11-27,228339.0
PZT0T38,2025-11-28,228458.8
PZT0T38,2025-12-08,229556.3
PZT0T38,2025-12-15,230353.7
PZT0T38,2025-12-18,230705.5
PZT0T38,2025-12-23,231372.5
PZT0T38,2025-12-26,231702.6
PZT0T38,2026-01-02,232561.3
PZT0T38,2026-01-21,234942.0
PZT0T38,2026-01-25,235597.6
PZT0T38,2026-01-30,236218.6
PZT0T38,2026-02-11,237660.2
PZT0T38,2026-02-21,239063.7
PZT0T38,2026-02-22,239196.9
PZT0T38,2026-02-23,239342.7
PZT0T38,2026-03-03,240231.3
PZT0T38,2026-03-05,240468.6
PZT0T38,2026-03-29,243018.4
PZT0T38,2026-04-04,243828.3
PZT0T38,2026-04-14,245195.6
PZT0T38,2026-04-23,246054.4
PZT0T38,2026-04-29,246735.4
PZT0T38,2026-05-06,247629.0
PZT0T38,2026-05-16,249015.8
PZT0T38,2026-05-18,249314.5
PZT0T38,2026-05-20,249418.4
QDK7Z89,2024-01-03,91791.2
QDK7Z89,2024-01-04,91879.9
QDK7Z89,2024-01-06,92115.6
QDK7Z89,2024-01-12,92683.3
QDK7Z89,2024-01-15,92754.8
QDK7Z89,2024-02-13,94991.3
QDK7Z89,2024-03-01,96421.9
QDK7Z89,2024-03-27,98427.0
QDK7Z89,2024-04-13,99990.2
QDK7Z89,2024-05-02,101430.8
QDK7Z89,2024-05-03,101523.7
QDK7Z89,2024-05-11,102348.0
QDK7Z89,2024-05-12,102451.2
QDK7Z89,2024-05-15,102527.8
QDK7Z89,2024-05-24,103295.8
QDK7Z89,2024-05-28,103479.7
QDK7Z89,2024-06-06,104274.8
QDK7Z89,2024-06-10,104467.1
QDK7Z89,2024-06-14,104847.0
QDK7Z89,2024-06-19,105230.1
QDK7Z89,2024-07-07,106911.2
QDK7Z89,2024-07-08,106987.8
QDK7Z89,2024-07-12,107145.8
QDK7Z89,2024-07-27,108431.7
QDK7Z89,2024-07-31,108607.9
QDK7Z89,2024-08-02,108836.2
QDK7Z89,2024-08-18,110156.4
QDK7Z89,2024-08-23,110449.4
QDK7Z89,2024-08-24,110471.2
QDK7Z89,2024-09-04,111199.9
QDK7Z89,2024-09-08,111465.3
QDK7Z89,2024-09-15,111996.1
QDK7Z89,2024-09-18,112266.3
QDK7Z89,2024-10-01,113489.9
QDK7Z89,2024-10-11,114091.8
QDK7Z89,2024-10-14,114352.8
QDK7Z89,2024-10-17,114502.4
QDK7Z89,2024-10-25,115135.6
QDK7Z89,2024-11-04,115816.8
QDK7Z89,2024-11-06,115992.5
QDK7Z89,2024-11-20,117159.0
QDK7Z89,2024-11-21,117237.5
QDK7Z89,2024-11-26,117570.0
QDK7Z89,2024-12-31,120051.7
QDK7Z89,2025-01-10,120678.5
QDK7Z89,2025-01-21,121474.7
QDK7Z89,2025-01-27,121962.8
QDK7Z89,2025-02-06,122335.6
QDK7Z89,2025-02-11,122703.5
QDK7Z89,2025-02-14,123035.5
QDK7Z89,2025-02-16,123035.5
QDK7Z89,2025-02-20,123224.2
QDK7Z89,2025-02-22,123405.6
QDK7Z89,2025-02-25,123680.8
QDK7Z89,2025-02-26,123764.8
QDK7Z89,2025-03-02,124041.7
QDK7Z89,2025-03-09,124721.3
QDK7Z89,2025-03-22,125882.1
QDK7Z89,2025-03-24,126024.5
QDK7Z89,2025-03-29,126512.0
QDK7Z89,2025-04-06,127262.8
QDK7Z89,2025-04-08,127437.3
QDK7Z89,2025-04-17,128107.4
QDK7Z89,2025-04-24,128643.1
QDK7Z89,2025-05-06,129591.8
QDK7Z89,2025-05-09,129743.9
QDK7Z89,2025-05-25,131022.0
QDK7Z89,2025-06-01,131605.2
QDK7Z89,2025-06-07,131990.6
QDK7Z89,2025-06-12,132411.2
QDK7Z89,2025-06-17,132828.1
QDK7Z89,2025-06-23,133192.8
QDK7Z89,2025-06-25,133268.6
QDK7Z89,2025-07-06,134065.5
QDK7Z89,2025-07-07,134183.5
QDK7Z89,2025-07-15,134973.2
QDK7Z89,2025-07-25,135647.0
QDK7Z89,2025-08-10,136622.0
QDK7Z89,2025-08-18,137429.7
QDK7Z89,2025-09-09,139202.3
QDK7Z89,2025-09-15,139678.3
QDK7Z89,2025-09-18,139944.7
QDK7Z89,2025-10-01,140718.6
QDK7Z89,2025-10-04,140889.7
QDK7Z89,2025-10-17,141822.6
QDK7Z89,2025-10-20,142087.3
QDK7Z89,2025-10-22,142174.9
QDK7Z89,2025-10-24,142290.1
QDK7Z89,2025-10-31,142649.8
QDK7Z89,2025-11-01,142762.8
QDK7Z89,2025-11-03,142961.8
QDK7Z89,2025-11-04,143060.5
QDK7Z89,2025-11-07,143316.9
QDK7Z89,2025-11-14,144000.5
QDK7Z89,2025-11-23,144685.8
QDK7Z89,2025-11-25,144849.8
QDK7Z89,2025-11-28,144935.0
QDK7Z89,2025-12-07,145615.3
QDK7Z89,2025-12-13,146184.4
QDK7Z89,2025-12-16,146352.8
QDK7Z89,2025-12-17,146491.5
QDK7Z89,2025-12-20,146666.8
QDK7Z89,2025-12-23,146954.4
QDK7Z89,2026-01-05,147956.4
QDK7Z89,2026-01-06,147958.2
QDK7Z89,2026-01-07,148042.0
QDK7Z89,2026-01-14,148716.6
QDK7Z89,2026-01-18,148974.2
QDK7Z89,2026-01-28,149640.2
QDK7Z89,2026-01-29,149639.0
QDK7Z89,2026-02-16,151193.7
QDK7Z89,2026-02-20,151606.4
QDK7Z89,2026-02-21,151678.4
QDK7Z89,2026-02-22,151754.0
QDK7Z89,2026-02-27,152124.8
QDK7Z89,2026-03-01,152210.4
QDK7Z89,2026-03-12,153141.6
QDK7Z89,2026-04-07,155175.8
QDK7Z89,2026-04-16,155856.5
QDK7Z89,2026-04-20,156184.6
QDK7Z89,2026-04-28,156821.1
QDK7Z89,2026-04-30,157026.1
QDK7Z89,2026-05-02,157123.0
QDK7Z89,2026-05-14,158139.7
QDK7Z89,2026-05-21,158814.7
QDK7Z89,2026-05-31,159395.9
QOV8B17,2024-01-03,112372.8
QOV8B17,2024-01-04,112514.3
QOV8B17,2024-01-21,115493.3
QOV8B17,2024-01-24,116135.0
QOV8B17,2024-01-26,116577.1
QOV8B17,2024-01-27,116742.5
QOV8B17,2024-02-05,117565.5
QOV8B17,2024-02-08,118196.5
QOV8B17,2024-02-10,118705.9
QOV8B17,2024-02-26,122056.6
QOV8B17,2024-03-05,123321.6
QOV8B17,2024-03-07,123484.8
QOV8B17,2024-03-23,126786.6
QOV8B17,2024-04-01,128548.7
QOV8B17,2024-04-09,130595.7
QOV8B17,2024-04-15,131596.5
QOV8B17,2024-04-25,133727.7
QOV8B17,2024-04-27,134107.0
QOV8B17,2024-05-02,135103.9
QOV8B17,2024-05-23,138910.6
QOV8B17,2024-05-25,139110.7
QOV8B17,2024-06-05,140623.9
QOV8B17,2024-06-17,142924.1
QOV8B17,2024-06-18,143155.4
QOV8B17,2024-06-29,145681.3
QOV8B17,2024-07-10,147711.0
QOV8B17,2024-07-14,148462.6
QOV8B17,2024-07-16,148894.7
QOV8B17,2024-07-18,149302.5
QOV8B17,2024-07-19,149421.5
QOV8B17,2024-07-30,151097.2
QOV8B17,2024-08-26,156338.0
QOV8B17,2024-08-27,156567.7
QOV8B17,2024-09-02,157439.0
QOV8B17,2024-09-03,157437.6
QOV8B17,2024-09-09,158262.3
QOV8B17,2024-09-16,158986.2
QOV8B17,2024-09-17,159188.3
QOV8B17,2024-09-20,159883.3
QOV8B17,2024-09-24,160669.2
QOV8B17,2024-10-03,162736.4
QOV8B17,2024-10-06,163354.6
QOV8B17,2024-10-24,166890.7
QOV8B17,2024-10-28,167664.8
QOV8B17,2024-10-29,167873.5
QOV8B17,2024-11-03,168609.2
QOV8B17,2024-11-13,170449.9
QOV8B17,2024-11-20,172109.5
QOV8B17,2024-12-06,174349.6
QOV8B17,2024-12-08,174738.9
QOV8B17,2024-12-18,176589.1
QOV8B17,2024-12-23,177012.5
QOV8B17,2025-01-25,182644.5
QOV8B17,2025-01-30,183734.6
QOV8B17,2025-01-31,183734.3
QOV8B17,2025-02-06,184604.5
QOV8B17,2025-02-07,184818.0
QOV8B17,2025-03-01,187635.4
QOV8B17,2025-03-20,191585.9
QOV8B17,2025-03-24,192353.7
QOV8B17,2025-03-31,193613.6
QOV8B17,2025-04-05,194970.7
QOV8B17,2025-04-10,195622.2
QOV8B17,2025-04-14,196261.5
QOV8B17,2025-04-22,197714.3
QOV8B17,2025-04-28,198947.0
QOV8B17,2025-05-01,199620.5
QOV8B17,2025-05-05,199926.3
QOV8B17,2025-05-13,201532.8
QOV8B17,2025-05-16,202200.3
QOV8B17,2025-05-17,202194.4
QOV8B17,2025-05-25,204204.8
QOV8B17,2025-06-08,206803.4
QOV8B17,2025-06-11,207069.7
QOV8B17,2025-06-16,207938.1
QOV8B17,2025-06-17,208168.3
QOV8B17,2025-06-21,208903.5
QOV8B17,2025-06-27,210306.1
QOV8B17,2025-07-08,212349.1
QOV8B17,2025-07-26,215235.5
QOV8B17,2025-07-29,216003.8
QOV8B17,2025-08-01,216275.7
QOV8B17,2025-08-08,217392.2
QOV8B17,2025-08-12,218182.3
QOV8B17,2025-08-13,218378.2
QOV8B17,2025-08-22,219808.4
QOV8B17,2025-09-01,221593.3
QOV8B17,2025-09-06,222419.3
QOV8B17,2025-09-09,223194.9
QOV8B17,2025-09-28,226698.5
QOV8B17,2025-10-08,228536.0
QOV8B17,2025-10-09,228846.6
QOV8B17,2025-10-14,229841.0
QOV8B17,2025-10-19,230327.8
QOV8B17,2025-10-24,230931.3
QOV8B17,2025-11-06,233258.3
QOV8B17,2025-11-14,234630.3
QOV8B17,2025-11-19,235553.6
QOV8B17,2025-11-23,236108.5
QOV8B17,2025-12-16,240006.6
QOV8B17,2025-12-18,240371.8
QOV8B17,2025-12-21,241007.6
QOV8B17,2025-12-23,241550.7
QOV8B17,2025-12-25,242005.3
QOV8B17,2025-12-28,242621.1
QOV8B17,2026-01-07,244519.2
QOV8B17,2026-01-22,246945.6
QOV8B17,2026-03-13,255352.5
QOV8B17,2026-03-15,255599.1
QOV8B17,2026-03-17,256037.3
QOV8B17,2026-03-24,257058.2
QOV8B17,2026-03-26,257219.1
QOV8B17,2026-04-10,259110.2
QOV8B17,2026-04-18,260570.5
QOV8B17,2026-05-05,264106.6
QOV8B17,2026-05-12,264774.6
QOV8B17,2026-05-24,267141.4
QOV8B17,2026-05-29,267690.5
QXL0C81,2024-01-14,135492.6
QXL0C81,2024-01-17,135840.2
QXL0C81,2024-01-19,136138.2
QXL0C81,2024-01-21,136293.6
QXL0C81,2024-01-22,136419.5
QXL0C81,2024-01-26,137031.6
QXL0C81,2024-01-31,137841.7
QXL0C81,2024-02-01,137992.6
QXL0C81,2024-02-13,139510.1
QXL0C81,2024-02-16,140016.2
QXL0C81,2024-03-10,143143.2
QXL0C81,2024-03-15,143861.4
QXL0C81,2024-03-18,144464.4
QXL0C81,2024-03-28,145807.7
QXL0C81,2024-03-29,145992.2
QXL0C81,2024-03-31,145995.5
QXL0C81,2024-04-05,146753.7
QXL0C81,2024-04-18,148783.1
QXL0C81,2024-04-26,149574.9
QXL0C81,2024-04-30,150059.9
QXL0C81,2024-05-02,150391.8
QXL0C81,2024-05-09,151313.8
QXL0C81,2024-05-31,154036.4
QXL0C81,2024-06-11,155366.6
QXL0C81,2024-07-16,160376.4
QXL0C81,2024-07-19,160857.1
QXL0C81,2024-07-24,161447.8
QXL0C81,2024-07-26,161768.9
QXL0C81,2024-08-27,166083.2
QXL0C81,2024-09-05,167503.1
QXL0C81,2024-09-13,168438.6
QXL0C81,2024-09-14,168602.4
QXL0C81,2024-09-15,168825.5
QXL0C81,2024-09-21,169688.6
QXL0C81,2024-10-07,171603.0
QXL0C81,2024-10-15,172991.0
QXL0C81,2024-10-27,174415.4
QXL0C81,2024-11-18,177814.7
QXL0C81,2024-11-20,178179.2
QXL0C81,2024-12-05,180009.1
QXL0C81,2024-12-07,180204.4
QXL0C81,2024-12-13,181116.5
QXL0C81,2024-12-21,182564.3
QXL0C81,2024-12-22,182751.8
QXL0C81,2024-12-28,183703.1
QXL0C81,2024-12-30,184037.6
QXL0C81,2025-01-03,184635.3
QXL0C81,2025-01-09,185471.0
QXL0C81,2025-01-19,186931.8
QXL0C81,2025-01-21,187221.3
QXL0C81,2025-01-23,187624.3
QXL0C81,2025-02-03,189238.0
QXL0C81,2025-03-01,192957.6
QXL0C81,2025-03-05,193646.2
QXL0C81,2025-03-30,197026.3
QXL0C81,2025-03-31,197035.8
QXL0C81,2025-04-04,197627.5
QXL0C81,2025-04-12,198868.5
QXL0C81,2025-04-17,199470.9
QXL0C81,2025-04-24,200503.6
QXL0C81,2025-05-01,201463.4
QXL0C81,2025-05-04,201906.6
QXL0C81,2025-05-24,204534.6
QXL0C81,2025-06-09,206724.5
QXL0C81,2025-06-14,207363.8
QXL0C81,2025-06-21,208420.9
QXL0C81,2025-06-29,209304.1
QXL0C81,2025-07-11,211385.8
QXL0C81,2025-07-14,211706.4
QXL0C81,2025-07-19,212373.4
QXL0C81,2025-08-13,216132.1
QXL0C81,2025-08-29,218246.8
QXL0C81,2025-09-03,218837.8
QXL0C81,2025-09-09,219732.9
QXL0C81,2025-09-16,220938.7
QXL0C81,2025-10-02,223469.1
QXL0C81,2025-10-05,223949.5
QXL0C81,2025-10-08,224371.7
QXL0C81,2025-10-14,225432.0
QXL0C81,2025-10-27,227309.3
QXL0C81,2025-10-29,227593.4
QXL0C81,2025-11-04,228403.3
QXL0C81,2025-11-06,228786.7
QXL0C81,2025-11-16,230565.4
QXL0C81,2025-11-18,230823.7
QXL0C81,2025-11-19,230989.4
QXL0C81,2025-11-22,231472.4
QXL0C81,2025-12-07,233969.4
QXL0C81,2025-12-12,234763.3
QXL0C81,2025-12-31,237375.3
QXL0C81,2026-01-08,238649.4
QXL0C81,2026-01-16,239646.8
QXL0C81,2026-01-24,240920.1
QXL0C81,2026-01-25,241098.7
QXL0C81,2026-01-26,241274.9
QXL0C81,2026-01-28,241523.1
QXL0C81,2026-02-03,242410.9
QXL0C81,2026-02-08,243035.4
QXL0C81,2026-03-04,246441.5
QXL0C81,2026-03-06,246753.1
QXL0C81,2026-03-12,247718.1
QXL0C81,2026-03-22,249062.7
QXL0C81,2026-03-23,249220.0
QXL0C81,2026-03-24,249407.5
QXL0C81,2026-03-25,249571.0
QXL0C81,2026-03-28,249914.6
QXL0C81,2026-04-01,250527.1
QXL0C81,2026-04-04,251020.4
QXL0C81,2026-04-06,251266.2
QXL0C81,2026-04-09,251794.7
QXL0C81,2026-04-10,251784.3
QXL0C81,2026-04-15,252572.2
QXL0C81,2026-04-17,252882.3
QXL0C81,2026-04-23,253856.9
QXL0C81,2026-05-03,255022.0
QXL0C81,2026-05-13,256536.4
QXL0C81,2026-05-29,258936.6
QXL0C81,2026-05-31,259235.2
QXQ9I73,2024-01-22,102184.7
QXQ9I73,2024-01-23,102407.3
QXQ9I73,2024-02-09,106170.3
QXQ9I73,2024-02-15,107312.3
QXQ9I73,2024-02-17,107540.9
QXQ9I73,2024-02-18,107774.2
QXQ9I73,2024-02-22,108704.1
QXQ9I73,2024-02-29,110071.4
QXQ9I73,2024-03-18,113028.2
QXQ9I73,2024-04-06,117575.9
QXQ9I73,2024-04-09,118258.6
QXQ9I73,2024-04-15,119646.5
QXQ9I73,2024-04-18,120458.3
QXQ9I73,2024-05-14,126252.7
QXQ9I73,2024-05-28,129499.9
QXQ9I73,2024-06-02,130476.7
QXQ9I73,2024-06-14,132868.3
QXQ9I73,2024-06-24,135049.7
QXQ9I73,2024-07-05,137915.0
QXQ9I73,2024-07-14,139840.9
QXQ9I73,2024-07-19,140909.4
QXQ9I73,2024-07-21,141082.3
QXQ9I73,2024-07-26,141963.4
QXQ9I73,2024-08-13,145538.8
QXQ9I73,2024-08-20,146994.8
QXQ9I73,2024-08-28,148579.3
QXQ9I73,2024-08-29,148799.7
QXQ9I73,2024-09-13,151909.8
QXQ9I73,2024-09-24,154351.8
QXQ9I73,2024-10-04,156956.1
QXQ9I73,2024-10-07,157693.8
QXQ9I73,2024-10-11,158777.0
QXQ9I73,2024-10-20,161006.7
QXQ9I73,2024-10-24,161793.1
QXQ9I73,2024-10-25,162019.2
QXQ9I73,2024-11-12,166315.1
QXQ9I73,2024-12-21,173711.0
QXQ9I73,2025-01-03,176785.1
QXQ9I73,2025-01-04,176999.4
QXQ9I73,2025-01-14,178939.3
QXQ9I73,2025-01-18,179562.5
QXQ9I73,2025-01-19,179844.3
QXQ9I73,2025-01-20,180133.2
QXQ9I73,2025-01-29,182134.6
QXQ9I73,2025-02-13,185615.6
QXQ9I73,2025-02-16,186389.9
QXQ9I73,2025-02-23,187922.8
QXQ9I73,2025-02-24,187921.0
QXQ9I73,2025-03-11,190854.2
QXQ9I73,2025-03-17,192348.1
QXQ9I73,2025-03-22,193241.7
QXQ9I73,2025-03-26,193735.8
QXQ9I73,2025-04-03,195357.7
QXQ9I73,2025-04-08,196628.6
QXQ9I73,2025-04-13,197574.0
QXQ9I73,2025-04-24,199985.9
QXQ9I73,2025-04-27,200473.2
QXQ9I73,2025-05-02,201480.8
QXQ9I73,2025-05-14,204025.8
QXQ9I73,2025-05-15,204222.2
QXQ9I73,2025-07-03,213153.3
QXQ9I73,2025-07-06,213649.1
QXQ9I73,2025-07-15,215515.0
QXQ9I73,2025-07-26,217753.3
QXQ9I73,2025-07-27,218024.4
QXQ9I73,2025-07-28,218281.9
QXQ9I73,2025-07-31,218716.3
QXQ9I73,2025-08-03,219079.4
QXQ9I73,2025-08-20,222482.7
QXQ9I73,2025-08-28,224257.5
QXQ9I73,2025-09-02,225678.9
QXQ9I73,2025-09-10,227562.7
QXQ9I73,2025-10-05,232158.2
QXQ9I73,2025-10-06,232162.1
QXQ9I73,2025-10-15,233801.5
QXQ9I73,2025-10-17,234226.0
QXQ9I73,2025-10-22,235470.5
QXQ9I73,2025-10-29,236933.0
QXQ9I73,2025-11-19,240210.2
QXQ9I73,2025-11-30,242533.5
QXQ9I73,2025-12-04,243451.8
QXQ9I73,2025-12-09,244660.4
QXQ9I73,2025-12-13,245648.8
QXQ9I73,2025-12-26,248331.3
QXQ9I73,2025-12-27,248543.6
QXQ9I73,2025-12-28,248545.4
QXQ9I73,2025-12-29,248788.3
QXQ9I73,2025-12-31,249325.3
QXQ9I73,2026-01-01,249596.3
QXQ9I73,2026-01-08,251039.2
QXQ9I73,2026-01-10,251549.5
QXQ9I73,2026-01-17,252255.4
QXQ9I73,2026-01-19,252251.8
QXQ9I73,2026-01-22,252777.0
QXQ9I73,2026-01-28,253765.0
