Credit_Score,Idade,Tempo_Credito,Balanco,Qtd_Produtos,Possui_Cartao,Membro_Ativo,Salario_Anual,Genero_encoded,Pais_GERMANY,Pais_SPAIN
739,40.0,4,0.0,1,0.0,0.0,17332165.0,1,0,0
659,32.0,8,0.0,2,1.0,1.0,1011687.0,0,0,0
644,47.0,2,0.0,1,1.0,0.0,15137573.0,1,0,0
587,46.0,4,0.0,1,1.0,0.0,14960254.0,0,0,0
592,30.0,1,145974.01,1,1.0,0.0,1011687.0,1,0,1
653,43.0,6,123906.35,2,1.0,1.0,1011687.0,0,1,0
651,49.0,5,0.0,2,1.0,1.0,17706824.0,1,0,0
660,31.0,6,0.0,2,1.0,0.0,1011687.0,1,0,0
739,31.0,9,0.0,2,0.0,0.0,1011687.0,0,0,0
692,24.0,7,98626.13,1,0.0,1.0,1011687.0,1,0,1
743,36.0,2,0.0,1,1.0,1.0,17943243.0,1,0,0
661,23.0,9,100549.45,1,0.0,1.0,1011687.0,1,1,0
540,48.0,0,0.0,1,1.0,1.0,1084692.0,1,0,0
648,40.0,4,0.0,2,1.0,0.0,8476035.0,1,0,0
633,39.0,5,0.0,2,1.0,0.0,260156.0,1,0,0
661,35.0,4,0.0,2,0.0,1.0,11293554.0,0,0,0
662,28.0,3,0.0,1,1.0,0.0,1011687.0,1,0,0
654,40.0,9,109632.85,1,1.0,1.0,1011687.0,0,0,1
636,43.0,7,98630.36,1,1.0,1.0,17684354.0,1,0,0
633,38.0,5,0.0,1,1.0,0.0,1011687.0,0,0,1
748,42.0,2,0.0,1,1.0,1.0,1011687.0,0,0,1
690,43.0,4,145081.73,1,1.0,0.0,13153496.0,0,0,0
703,36.0,7,0.0,2,1.0,1.0,1058579.0,0,0,0
512,31.0,5,124580.69,1,1.0,1.0,1011687.0,0,0,1
708,59.0,3,0.0,2,1.0,1.0,1011687.0,0,0,1
598,34.0,6,108891.05,1,1.0,1.0,1011687.0,0,0,0
652,40.0,6,109824.19,1,1.0,0.0,17168186.0,1,0,0
710,36.0,9,0.0,2,1.0,0.0,3624219.0,1,0,0
459,29.0,6,130474.57,1,1.0,0.0,1011687.0,1,1,0
796,35.0,2,0.0,1,1.0,1.0,1011687.0,0,0,1
618,31.0,5,132615.73,2,1.0,1.0,1011687.0,1,0,1
727,39.0,4,130131.08,1,0.0,0.0,9471524.0,1,0,0
637,41.0,2,0.0,2,0.0,0.0,1011687.0,0,0,1
631,32.0,5,121237.65,2,1.0,0.0,1011687.0,1,1,0
706,34.0,5,0.0,2,0.0,0.0,1011687.0,1,0,0
709,56.0,9,108431.01,1,1.0,0.0,1011687.0,1,1,0
723,36.0,6,0.0,2,0.0,0.0,1209203.0,1,0,0
757,40.0,3,90144.53,1,1.0,0.0,11974708.0,1,0,0
727,37.0,9,0.0,2,1.0,0.0,6656189.0,0,0,0
682,37.0,7,109219.83,1,0.0,1.0,5282751.0,1,0,0
542,55.0,9,120599.21,1,1.0,0.0,1011687.0,0,1,0
557,31.0,3,84521.48,1,1.0,1.0,1011687.0,0,0,0
516,32.0,4,0.0,2,1.0,1.0,1011687.0,1,0,0
745,40.0,8,0.0,2,1.0,1.0,16157985.0,1,0,0
616,41.0,4,0.0,2,1.0,1.0,5560173.0,0,0,0
754,38.0,5,108698.17,1,1.0,1.0,12587087.0,0,0,0
667,44.0,5,0.0,2,0.0,0.0,1418778.0,1,0,0
599,38.0,5,0.0,2,1.0,0.0,11677246.0,1,0,0
718,47.0,3,0.0,2,1.0,0.0,7299367.0,1,0,0
683,37.0,7,161802.27,2,1.0,1.0,1011687.0,0,0,1
639,26.0,9,0.0,2,1.0,0.0,1011687.0,1,0,0
554,39.0,0,0.0,2,1.0,1.0,15284597.0,1,0,0
645,39.0,3,106022.92,1,1.0,0.0,17822204.0,0,0,0
706,33.0,7,0.0,2,0.0,1.0,1011687.0,1,0,0
554,32.0,3,139930.22,1,0.0,0.0,1011687.0,1,0,1
730,33.0,7,0.0,2,0.0,1.0,1011687.0,1,0,0
725,36.0,2,0.0,2,1.0,1.0,18059866.0,1,0,0
637,21.0,9,125712.2,1,0.0,1.0,1011687.0,0,0,0
825,39.0,4,102097.33,2,0.0,1.0,17082987.0,0,0,0
641,33.0,1,0.0,2,0.0,1.0,1011687.0,1,0,0
588,42.0,3,0.0,1,0.0,1.0,1519249.0,0,0,0
635,37.0,2,0.0,2,1.0,0.0,1011687.0,1,0,1
719,32.0,1,0.0,2,0.0,0.0,1011687.0,1,0,0
686,40.0,2,141326.88,1,1.0,0.0,1011687.0,0,1,0
675,55.0,7,96951.26,1,0.0,0.0,12996486.0,0,0,0
756,40.0,8,142400.77,1,0.0,0.0,1011687.0,1,1,0
540,32.0,7,0.0,2,1.0,1.0,1011687.0,1,0,0
648,51.0,9,147737.63,1,0.0,1.0,9495127.0,0,0,0
404,54.0,8,125456.07,1,1.0,0.0,1011687.0,1,0,1
696,41.0,7,0.0,2,1.0,0.0,1669539.0,1,0,0
554,38.0,1,0.0,1,0.0,0.0,4898618.0,0,0,0
644,36.0,4,0.0,2,1.0,1.0,9763393.0,1,0,0
669,40.0,8,0.0,3,1.0,0.0,465236.0,0,0,0
642,38.0,4,141547.26,1,0.0,0.0,14808762.0,1,0,0
661,27.0,5,121898.58,2,1.0,0.0,1011687.0,1,0,0
713,49.0,9,0.0,2,0.0,1.0,828209.0,1,0,0
737,37.0,9,0.0,2,1.0,1.0,6077822.0,1,0,0
786,31.0,1,0.0,2,1.0,1.0,1011687.0,0,0,1
587,38.0,3,0.0,2,1.0,0.0,11258519.0,1,0,0
593,41.0,9,124580.53,2,0.0,1.0,1011687.0,1,1,0
613,33.0,9,0.0,2,0.0,1.0,1011687.0,0,0,1
586,44.0,7,0.0,1,1.0,0.0,643506.0,1,0,0
652,47.0,2,123873.19,1,1.0,0.0,1011687.0,1,1,0
637,42.0,1,0.0,2,1.0,1.0,16882235.0,1,0,0
651,26.0,7,0.0,2,0.0,1.0,1011687.0,1,0,0
623,32.0,2,123906.22,2,1.0,1.0,1011687.0,1,1,0
577,36.0,8,0.0,2,1.0,0.0,10576002.0,0,0,0
569,37.0,5,0.0,1,1.0,1.0,14559385.0,0,0,0
717,37.0,6,0.0,2,1.0,1.0,1011687.0,0,0,1
828,23.0,4,0.0,1,1.0,0.0,1011687.0,1,0,0
682,40.0,3,115934.95,1,1.0,0.0,1011687.0,0,1,0
679,28.0,8,0.0,2,1.0,1.0,1011687.0,0,0,1
663,30.0,6,0.0,1,1.0,0.0,1011687.0,1,0,0
850,29.0,4,0.0,2,1.0,0.0,1011687.0,0,0,0
579,29.0,9,116970.38,1,0.0,1.0,1011687.0,0,1,0
651,34.0,1,0.0,2,1.0,0.0,1011687.0,0,0,0
681,37.0,5,0.0,1,1.0,1.0,12289901.0,1,0,0
833,49.0,7,0.0,2,1.0,1.0,1011687.0,0,0,1
731,30.0,9,0.0,2,1.0,0.0,1011687.0,1,0,1
568,48.0,4,0.0,1,0.0,1.0,1769210.0,0,0,0
768,48.0,9,0.0,1,1.0,0.0,1011687.0,0,0,1
651,59.0,2,116563.58,1,1.0,0.0,1202577.0,1,0,0
639,32.0,8,0.0,2,0.0,1.0,1011687.0,1,0,0
581,36.0,7,0.0,1,1.0,0.0,19058859.0,1,0,0
579,44.0,1,118050.79,1,1.0,0.0,1011687.0,0,1,0
624,44.0,3,0.0,2,1.0,0.0,8840751.0,1,0,0
757,38.0,8,0.0,1,1.0,0.0,1011687.0,0,0,1
624,35.0,6,0.0,2,1.0,1.0,14991498.0,1,0,0
683,42.0,9,0.0,2,1.0,1.0,18069854.0,0,0,0
653,31.0,9,102575.04,1,1.0,1.0,1011687.0,0,0,0
779,35.0,5,117103.26,2,1.0,1.0,8593752.0,1,0,0
588,32.0,4,134542.73,1,1.0,1.0,1011687.0,1,0,1
747,41.0,5,0.0,1,1.0,0.0,1011687.0,1,0,1
598,51.0,6,120962.59,1,1.0,1.0,1011687.0,0,0,1
659,50.0,3,0.0,1,1.0,1.0,18339912.0,1,0,0
687,42.0,4,0.0,2,1.0,0.0,2476503.0,1,0,0
629,34.0,1,0.0,2,1.0,0.0,1011687.0,1,0,0
547,37.0,10,0.0,2,1.0,0.0,4826019.0,1,0,0
588,32.0,9,0.0,1,0.0,0.0,1011687.0,0,0,1
636,38.0,5,0.0,2,1.0,1.0,15708705.0,0,0,0
646,42.0,8,0.0,1,1.0,1.0,5755289.0,1,0,0
678,33.0,2,182888.08,1,1.0,0.0,1011687.0,1,0,0
589,40.0,3,81042.41,1,1.0,0.0,12674333.0,0,0,0
479,25.0,4,0.0,2,0.0,0.0,1011687.0,1,0,1
543,42.0,2,134542.73,2,1.0,0.0,1855994.0,1,0,0
732,48.0,8,121691.29,1,0.0,1.0,1011687.0,0,1,0
652,40.0,3,0.0,2,1.0,1.0,7299135.0,1,0,0
581,42.0,9,0.0,1,1.0,0.0,13173643.0,1,0,0
616,37.0,3,108971.92,1,1.0,1.0,1011687.0,0,1,0
697,33.0,8,0.0,2,1.0,0.0,1011687.0,1,0,1
670,21.0,7,108431.85,1,0.0,0.0,1011687.0,0,1,0
651,45.0,4,0.0,2,1.0,1.0,1720974.0,1,0,0
583,40.0,1,129776.97,1,1.0,0.0,1011687.0,0,1,0
616,36.0,8,120822.86,1,1.0,1.0,14961417.0,1,0,0
516,42.0,8,0.0,1,1.0,1.0,7388342.0,0,0,0
635,35.0,5,123818.41,1,1.0,1.0,1011687.0,0,0,1
584,50.0,6,0.0,1,0.0,0.0,15256775.0,1,0,0
707,39.0,2,0.0,2,0.0,1.0,1011687.0,1,0,1
667,30.0,6,119658.49,2,0.0,1.0,1011687.0,1,1,0
693,35.0,8,0.0,2,1.0,1.0,796185.0,0,0,0
562,37.0,4,118098.62,1,0.0,1.0,1011687.0,0,1,0
805,28.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
520,43.0,4,93249.4,1,1.0,1.0,7733575.0,1,0,0
683,41.0,6,0.0,1,0.0,1.0,12611135.0,0,0,0
693,37.0,1,0.0,1,1.0,1.0,8286755.0,1,0,0
710,23.0,5,0.0,2,0.0,1.0,1011687.0,1,0,1
810,51.0,6,0.0,2,0.0,1.0,18452474.0,1,0,0
621,34.0,8,91258.52,2,1.0,0.0,1011687.0,0,1,0
651,42.0,9,0.0,3,1.0,0.0,17839368.0,0,0,0
717,43.0,8,0.0,1,1.0,0.0,1279666.0,1,0,0
671,55.0,2,0.0,2,1.0,1.0,5755905.0,0,0,0
640,75.0,4,106307.91,1,1.0,0.0,1011687.0,0,1,0
681,33.0,10,0.0,2,0.0,1.0,1011687.0,1,0,1
686,41.0,6,0.0,1,0.0,1.0,14106988.0,0,0,0
711,51.0,1,0.0,2,1.0,1.0,5347776.0,1,0,0
635,26.0,8,0.0,2,0.0,1.0,1011687.0,0,0,1
599,44.0,10,0.0,2,1.0,1.0,1011687.0,0,0,1
753,35.0,7,133968.23,1,1.0,0.0,17707814.0,1,0,0
692,46.0,8,0.0,2,1.0,1.0,10598309.0,0,0,0
758,35.0,2,0.0,2,1.0,1.0,1011687.0,0,0,1
735,43.0,10,123180.01,2,0.0,1.0,1011687.0,0,0,1
581,38.0,1,121259.39,1,1.0,1.0,1011687.0,0,0,1
582,32.0,5,0.0,1,0.0,1.0,1011687.0,1,0,0
575,36.0,6,0.0,2,1.0,1.0,8676446.0,1,0,0
718,38.0,7,127286.04,1,1.0,1.0,12003736.0,1,0,0
699,34.0,2,136487.86,1,1.0,1.0,1011687.0,1,0,0
579,33.0,4,0.0,2,1.0,0.0,1011687.0,1,0,0
543,40.0,3,134936.3,1,0.0,1.0,14904378.0,0,0,0
729,42.0,4,0.0,2,1.0,0.0,7388168.0,1,0,0
633,33.0,4,0.0,2,1.0,1.0,1011687.0,1,0,0
681,23.0,6,0.0,2,1.0,1.0,1011687.0,1,0,1
667,35.0,8,0.0,2,1.0,1.0,1011687.0,0,0,1
663,33.0,6,128743.55,1,1.0,1.0,1011687.0,1,0,0
768,48.0,0,135289.33,1,1.0,1.0,1011687.0,0,1,0
558,36.0,5,143396.56,1,1.0,0.0,1011687.0,1,1,0
733,40.0,7,90560.3,3,1.0,0.0,1011687.0,0,1,0
641,31.0,7,134719.07,1,1.0,1.0,1011687.0,0,0,0
683,43.0,7,0.0,1,1.0,1.0,1011687.0,1,0,1
773,44.0,9,116363.37,2,1.0,0.0,1011687.0,1,1,0
622,33.0,4,0.0,2,1.0,0.0,1011687.0,0,0,1
587,25.0,4,111156.52,1,1.0,0.0,1011687.0,1,0,0
705,34.0,2,0.0,2,1.0,1.0,1011687.0,0,0,0
746,34.0,3,141806.0,2,1.0,1.0,1011687.0,0,1,0
703,38.0,1,132623.76,1,1.0,1.0,1011687.0,1,0,1
683,26.0,3,0.0,2,1.0,1.0,1011687.0,0,0,0
635,48.0,7,0.0,1,1.0,1.0,1011687.0,0,0,1
695,43.0,9,100421.1,1,1.0,1.0,1022460.0,0,0,0
637,38.0,7,106968.96,1,0.0,0.0,5492492.0,0,0,0
646,53.0,8,126473.57,1,1.0,0.0,15229566.0,1,0,0
635,28.0,2,0.0,1,1.0,0.0,1011687.0,0,0,0
603,41.0,2,112871.19,2,1.0,0.0,1011687.0,0,1,0
562,36.0,5,0.0,2,0.0,1.0,1011687.0,0,0,1
521,31.0,10,108879.79,2,1.0,0.0,1011687.0,1,1,0
781,51.0,5,97318.25,3,1.0,0.0,1011687.0,1,0,1
573,37.0,9,0.0,2,1.0,0.0,19461798.0,1,0,0
687,47.0,7,0.0,2,1.0,0.0,17762401.0,0,0,0
551,34.0,10,112572.39,1,0.0,0.0,1011687.0,1,0,0
672,68.0,0,126061.51,1,1.0,1.0,1011687.0,1,1,0
667,36.0,3,0.0,2,1.0,0.0,13703797.0,0,0,0
599,31.0,4,90450.0,1,0.0,0.0,1011687.0,1,1,0
576,55.0,6,44582.07,2,0.0,1.0,6753985.0,0,0,0
613,34.0,5,0.0,2,1.0,0.0,1011687.0,0,0,1
728,74.0,8,145150.28,1,1.0,1.0,3694235.0,1,0,0
850,31.0,3,123888.68,1,1.0,0.0,1011687.0,1,0,0
735,44.0,4,0.0,1,1.0,1.0,849729.0,0,0,0
634,25.0,8,0.0,2,1.0,0.0,1011687.0,0,0,0
659,42.0,6,0.0,2,1.0,0.0,1011687.0,0,0,1
645,38.0,3,148326.09,1,1.0,0.0,9373669.0,1,0,0
712,32.0,1,0.0,2,0.0,0.0,1011687.0,1,0,0
745,39.0,6,0.0,2,1.0,1.0,18384064.0,1,0,0
575,28.0,8,0.0,1,1.0,1.0,1011687.0,1,0,1
692,38.0,8,0.0,2,1.0,1.0,9140662.0,1,0,0
793,39.0,9,0.0,1,1.0,0.0,4772279.0,0,0,0
615,27.0,6,0.0,2,1.0,1.0,1011687.0,0,0,0
721,41.0,4,124577.33,1,0.0,1.0,8693508.0,0,0,0
727,28.0,4,130142.79,1,1.0,0.0,1011687.0,1,0,0
711,43.0,8,127806.91,1,1.0,1.0,7891568.0,1,0,0
597,32.0,3,164701.68,1,1.0,0.0,1011687.0,1,0,0
711,42.0,4,0.0,2,1.0,0.0,18648995.0,1,0,0
681,42.0,10,0.0,2,1.0,0.0,1011687.0,1,0,1
663,43.0,1,0.0,2,1.0,0.0,7907825.0,1,0,0
607,25.0,1,164523.5,2,1.0,1.0,1011687.0,1,1,0
707,48.0,8,116922.25,1,0.0,1.0,17349845.0,0,0,0
755,45.0,2,98415.37,2,1.0,1.0,7113931.0,1,0,0
712,48.0,2,0.0,1,1.0,0.0,1647415.0,0,0,0
850,69.0,3,71467.33,2,1.0,1.0,1011687.0,0,1,0
782,33.0,7,191523.09,1,1.0,0.0,1011687.0,1,0,0
710,42.0,3,0.0,2,1.0,1.0,12120686.0,1,0,0
704,32.0,9,0.0,1,1.0,0.0,1011687.0,1,0,0
726,31.0,8,0.0,2,1.0,0.0,1011687.0,0,0,1
689,38.0,5,0.0,2,1.0,1.0,15844461.0,0,0,0
638,52.0,2,0.0,1,1.0,0.0,1011687.0,0,0,1
669,32.0,8,0.0,2,1.0,0.0,1011687.0,0,0,0
584,29.0,1,142644.64,1,1.0,1.0,1011687.0,1,0,0
611,32.0,7,0.0,2,1.0,1.0,1011687.0,1,0,0
629,33.0,4,0.0,2,1.0,0.0,1011687.0,0,0,1
637,35.0,1,176273.95,2,0.0,1.0,1011687.0,0,0,1
682,32.0,8,0.0,2,1.0,1.0,1011687.0,1,0,0
697,42.0,7,0.0,2,0.0,0.0,93081.0,0,0,0
627,34.0,4,124379.14,1,1.0,0.0,1011687.0,1,1,0
624,67.0,8,144982.47,2,1.0,1.0,1011687.0,0,1,0
645,64.0,1,152614.51,2,1.0,1.0,13091078.0,0,0,0
601,31.0,7,131889.31,1,0.0,1.0,1011687.0,1,0,0
490,31.0,3,145260.23,1,1.0,0.0,1011687.0,1,0,1
630,39.0,8,0.0,1,0.0,1.0,1011687.0,1,0,1
709,35.0,6,0.0,2,1.0,1.0,1011687.0,1,0,1
582,31.0,2,0.0,1,1.0,0.0,1011687.0,1,0,0
717,31.0,9,0.0,2,1.0,1.0,1011687.0,0,0,0
631,29.0,2,0.0,2,1.0,1.0,1011687.0,1,0,0
601,41.0,3,98202.76,2,0.0,0.0,13776393.0,0,0,0
678,35.0,8,124450.98,1,1.0,1.0,4913345.0,1,0,0
567,25.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
535,38.0,8,109341.87,1,0.0,1.0,1011687.0,1,1,0
724,37.0,4,0.0,1,1.0,0.0,4910823.0,0,0,0
696,36.0,8,0.0,2,1.0,1.0,17671208.0,0,0,0
652,35.0,6,0.0,2,1.0,0.0,1011687.0,1,0,0
713,27.0,10,0.0,2,1.0,1.0,1011687.0,1,0,1
709,60.0,8,0.0,1,1.0,0.0,16138822.0,0,0,0
581,50.0,2,0.0,2,1.0,1.0,8070172.0,0,0,0
591,47.0,8,0.0,2,1.0,0.0,12679669.0,0,0,0
592,41.0,7,102585.88,1,1.0,1.0,10742972.0,0,0,0
569,40.0,9,107739.05,2,0.0,1.0,1011687.0,0,1,0
699,51.0,6,0.0,2,1.0,0.0,1290013.0,0,0,0
590,40.0,7,133436.22,2,1.0,1.0,1011687.0,0,1,0
694,38.0,6,121527.4,1,1.0,0.0,1011687.0,1,0,1
638,28.0,7,167658.33,1,1.0,0.0,1011687.0,1,1,0
628,26.0,6,0.0,2,1.0,1.0,1011687.0,1,0,0
584,24.0,4,0.0,3,1.0,0.0,1011687.0,1,0,0
578,30.0,8,120047.77,1,0.0,0.0,1011687.0,1,0,1
678,26.0,1,114514.71,2,1.0,0.0,1011687.0,0,1,0
663,41.0,5,152082.96,2,1.0,0.0,1011687.0,1,1,0
535,33.0,1,0.0,2,0.0,0.0,1011687.0,1,0,0
776,45.0,7,98799.13,1,1.0,0.0,1011687.0,0,1,0
745,45.0,3,142028.36,1,1.0,0.0,11563845.0,0,0,0
721,28.0,6,0.0,2,1.0,1.0,1011687.0,1,0,0
699,33.0,7,0.0,1,1.0,0.0,1011687.0,0,0,1
644,33.0,8,126439.99,1,1.0,1.0,1011687.0,1,0,0
681,28.0,6,0.0,2,1.0,0.0,1011687.0,1,0,0
656,37.0,2,80924.04,2,1.0,0.0,1011687.0,0,0,1
757,31.0,4,94722.88,1,0.0,1.0,1011687.0,0,0,0
802,26.0,4,0.0,2,1.0,0.0,1011687.0,0,0,1
682,37.0,6,0.0,2,1.0,1.0,16881623.0,1,0,0
637,39.0,6,88348.98,2,1.0,1.0,1011687.0,1,0,1
656,46.0,9,111063.85,1,0.0,0.0,1011687.0,1,1,0
609,34.0,1,139443.75,2,0.0,1.0,1011687.0,1,0,0
697,21.0,1,182065.85,2,0.0,0.0,1011687.0,1,0,0
742,43.0,9,97067.69,2,0.0,1.0,1011687.0,0,1,0
679,26.0,8,0.0,2,0.0,0.0,1011687.0,1,0,0
579,26.0,4,0.0,2,1.0,1.0,1011687.0,0,0,0
730,29.0,3,103499.05,2,1.0,0.0,1011687.0,1,1,0
732,21.0,1,134936.88,2,0.0,1.0,1011687.0,0,1,0
717,42.0,6,0.0,2,0.0,1.0,15578289.0,1,0,0
663,46.0,8,0.0,2,1.0,0.0,5156598.0,1,0,0
607,43.0,6,0.0,1,1.0,1.0,607214.0,1,0,0
691,35.0,7,0.0,2,0.0,1.0,749405.0,1,0,0
769,38.0,9,0.0,2,1.0,1.0,6975912.0,0,0,0
633,46.0,4,0.0,1,1.0,1.0,11350593.0,0,0,0
675,32.0,2,0.0,2,0.0,1.0,1011687.0,1,0,1
707,33.0,1,143964.36,1,0.0,0.0,1011687.0,1,1,0
497,38.0,6,132512.26,1,1.0,1.0,73878.0,1,0,0
544,47.0,1,0.0,2,0.0,1.0,7997209.0,1,0,0
425,37.0,2,166776.6,2,0.0,1.0,1011687.0,1,1,0
645,29.0,4,0.0,2,1.0,1.0,1011687.0,1,0,1
706,24.0,7,0.0,2,1.0,1.0,1011687.0,0,0,1
538,31.0,1,0.0,3,0.0,0.0,1011687.0,0,0,0
653,37.0,7,127864.26,1,1.0,1.0,12153791.0,0,0,0
775,26.0,1,104118.5,1,1.0,1.0,1011687.0,1,1,0
668,46.0,2,0.0,2,1.0,0.0,8904846.0,1,0,0
579,38.0,10,0.0,2,0.0,0.0,11228923.0,1,0,0
586,36.0,2,0.0,2,1.0,1.0,1011687.0,0,0,1
551,34.0,1,0.0,2,0.0,1.0,1011687.0,0,0,0
587,41.0,8,103599.86,2,1.0,0.0,1011687.0,1,1,0
667,20.0,7,0.0,2,1.0,0.0,1011687.0,1,0,0
727,41.0,9,0.0,2,0.0,1.0,17257643.0,0,0,0
642,40.0,9,0.0,1,1.0,1.0,18034544.0,0,0,0
708,33.0,6,0.0,2,1.0,1.0,1011687.0,1,0,1
815,32.0,8,0.0,2,1.0,0.0,1011687.0,1,0,1
684,36.0,6,129205.0,2,1.0,0.0,1011687.0,1,1,0
644,52.0,6,0.0,1,0.0,0.0,7297557.0,1,0,0
635,42.0,2,0.0,1,0.0,0.0,16652096.0,1,0,0
675,39.0,9,0.0,2,0.0,1.0,9546329.0,0,0,0
679,22.0,8,0.0,2,0.0,1.0,1011687.0,0,0,0
668,41.0,2,130839.96,1,1.0,0.0,1011687.0,0,1,0
744,55.0,2,123883.58,1,1.0,0.0,1011687.0,0,1,0
622,50.0,6,131354.13,2,0.0,0.0,1011687.0,1,1,0
634,28.0,6,0.0,2,1.0,0.0,1011687.0,1,0,0
610,57.0,3,72092.95,1,0.0,1.0,1011687.0,0,1,0
685,31.0,9,0.0,1,1.0,0.0,1011687.0,0,0,0
593,43.0,9,104508.1,2,0.0,0.0,1011687.0,1,1,0
644,44.0,8,108755.0,2,0.0,1.0,15349309.0,0,0,0
602,30.0,1,0.0,2,1.0,1.0,1011687.0,0,0,0
675,35.0,4,0.0,2,1.0,0.0,1011687.0,0,0,0
711,32.0,8,116537.4,1,1.0,1.0,1011687.0,1,0,0
536,35.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
637,33.0,8,0.0,2,1.0,1.0,1011687.0,1,0,0
699,40.0,6,115563.71,3,0.0,0.0,1011687.0,1,0,1
731,31.0,5,0.0,2,1.0,0.0,1011687.0,0,0,0
611,36.0,5,0.0,2,1.0,1.0,11502202.0,1,0,0
641,51.0,8,131355.51,1,1.0,1.0,1011687.0,0,1,0
590,43.0,3,113680.53,1,1.0,0.0,16637081.0,0,0,0
737,29.0,8,115076.06,2,0.0,0.0,1011687.0,1,1,0
645,37.0,3,0.0,2,0.0,0.0,6297365.0,1,0,0
666,36.0,8,124781.67,2,1.0,0.0,337015.0,1,0,0
561,27.0,9,135637.0,1,1.0,1.0,1011687.0,0,0,0
684,42.0,7,0.0,2,1.0,0.0,1011687.0,1,0,1
668,30.0,0,0.0,2,0.0,1.0,1011687.0,0,0,0
605,34.0,0,117899.55,2,1.0,1.0,1011687.0,1,0,0
664,39.0,4,0.0,2,1.0,0.0,5656257.0,1,0,0
686,39.0,4,0.0,1,0.0,0.0,15502393.0,1,0,0
565,38.0,4,0.0,2,1.0,1.0,1011687.0,1,0,1
686,32.0,3,0.0,1,0.0,1.0,1011687.0,0,0,0
689,48.0,8,0.0,1,1.0,0.0,1011687.0,0,0,1
569,33.0,4,0.0,1,1.0,0.0,1011687.0,0,0,0
584,50.0,1,139584.57,1,1.0,0.0,1011687.0,1,1,0
634,30.0,10,81523.38,2,1.0,1.0,1011687.0,1,1,0
616,25.0,4,0.0,2,0.0,0.0,1011687.0,0,0,0
724,44.0,6,0.0,1,1.0,0.0,11857053.0,1,0,0
685,30.0,4,0.0,2,1.0,1.0,1011687.0,1,0,0
596,29.0,0,128738.71,1,0.0,1.0,1011687.0,1,1,0
543,45.0,7,0.0,1,1.0,0.0,1011687.0,0,0,1
557,39.0,9,0.0,1,0.0,0.0,14488081.0,0,0,0
714,29.0,2,0.0,2,1.0,1.0,1011687.0,0,0,0
543,23.0,3,0.0,2,0.0,0.0,1011687.0,0,0,1
575,36.0,7,161627.88,2,1.0,1.0,10202143.0,1,0,0
719,36.0,6,142388.61,2,1.0,0.0,1011687.0,1,1,0
704,42.0,9,0.0,2,1.0,1.0,17170693.0,1,0,0
850,37.0,3,0.0,2,0.0,0.0,1011687.0,0,0,1
609,31.0,2,63438.91,1,0.0,1.0,1011687.0,1,0,0
696,33.0,6,151802.29,1,1.0,0.0,1011687.0,1,1,0
544,28.0,3,82928.17,1,1.0,0.0,1011687.0,1,0,0
794,62.0,3,117056.46,2,0.0,1.0,1011687.0,0,1,0
662,43.0,4,0.0,3,1.0,1.0,7295014.0,1,0,0
723,28.0,8,0.0,2,1.0,1.0,1011687.0,1,0,1
591,41.0,5,117294.18,2,1.0,0.0,7240628.0,1,0,0
790,45.0,1,0.0,2,1.0,0.0,1011687.0,0,0,1
667,35.0,2,132253.22,1,1.0,1.0,1011687.0,0,1,0
544,22.0,3,66483.32,1,0.0,0.0,1011687.0,1,0,1
637,39.0,9,128306.83,1,1.0,0.0,6281091.0,0,0,0
516,32.0,1,97540.03,1,0.0,1.0,1011687.0,1,0,0
582,30.0,8,0.0,2,1.0,1.0,1011687.0,1,0,0
681,33.0,1,126473.59,1,1.0,0.0,1011687.0,1,0,0
521,43.0,9,0.0,1,1.0,0.0,1011687.0,0,0,1
593,33.0,4,0.0,1,1.0,1.0,1011687.0,1,0,0
611,35.0,2,0.0,2,1.0,0.0,14013898.0,1,0,0
749,39.0,0,0.0,3,1.0,1.0,7483847.0,0,0,0
596,45.0,1,0.0,2,1.0,0.0,8840749.0,1,0,0
619,37.0,1,0.0,2,1.0,0.0,11932775.0,0,0,0
438,27.0,6,0.0,2,0.0,1.0,1011687.0,0,0,0
660,48.0,0,90044.32,2,0.0,1.0,18760497.0,0,0,0
564,40.0,7,0.0,2,1.0,1.0,11999652.0,0,0,0
850,36.0,5,57929.81,2,1.0,1.0,1011687.0,1,1,0
631,29.0,9,103697.62,1,1.0,0.0,1011687.0,0,1,0
651,42.0,1,162482.08,1,1.0,0.0,1011687.0,1,1,0
645,35.0,7,129101.3,1,1.0,0.0,14094147.0,0,0,0
711,31.0,6,139986.66,1,0.0,1.0,1011687.0,0,0,0
656,37.0,7,0.0,2,1.0,0.0,12123965.0,1,0,0
640,34.0,1,0.0,2,0.0,0.0,1011687.0,1,0,0
648,35.0,5,106089.2,1,0.0,0.0,1011687.0,0,0,1
524,36.0,10,0.0,2,0.0,1.0,10961457.0,0,0,0
713,44.0,1,139872.18,1,0.0,0.0,90860.0,0,0,0
727,40.0,3,129299.28,1,1.0,1.0,6444836.0,1,0,0
714,50.0,3,125831.43,3,1.0,0.0,1011687.0,1,1,0
705,36.0,7,113865.23,1,1.0,0.0,16124299.0,1,0,0
620,42.0,5,120621.89,1,1.0,1.0,1011687.0,0,1,0
